gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1932935052	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:DM027	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		PE	Ayabaca	Piura	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-4.951227	-79.467986							2014-01-01T00:00:00			2014	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Carmen Denisse Mateo Chero			2022-01-30T11:40:19.309Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1932935051	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:EIA005	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		pasco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-10.000864	-74.84461							2006-01-01T00:00:00			2006	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		EIS_oil			2022-01-30T11:40:19.308Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935050	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:DM024	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		PE	Ayabaca	Piura	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-4.955528	-79.450862							2014-01-01T00:00:00			2014	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Carmen Denisse Mateo Chero			2022-01-30T11:40:19.313Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1932935049	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:SNTN013	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cajamarca	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-5.216184	-79.192938											2433401	2433401	OCCURRENCE	WWF-SERNANP						CC_BY_NC_4_0		WWF-SERNANP			2022-01-30T11:40:19.306Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935048	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JAA003	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	San Ignacio	Cajamarca	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-5.2335	-79.2787							2003-01-01T00:00:00			2003	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Jessica Amanzo			2022-01-30T11:40:19.305Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935047	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:SNTN007	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cajamarca	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-5.216234	-79.12563											2433401	2433401	OCCURRENCE	WWF-SERNANP						CC_BY_NC_4_0		WWF-SERNANP			2022-01-30T11:40:19.331Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935046	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:DM014	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		PE	Ayabaca	Piura	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-4.958748	-79.466751							2014-01-01T00:00:00			2014	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Carmen Denisse Mateo Chero			2022-01-30T11:40:19.331Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1932935045	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:DM034	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		PE	Ayabaca	Piura	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-4.956573	-79.484267							2014-01-01T00:00:00			2014	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Carmen Denisse Mateo Chero			2022-01-30T11:40:19.333Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1932935044	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:DM016	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		PE	Ayabaca	Piura	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-4.957564	-79.463364							2014-01-01T00:00:00			2014	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Carmen Denisse Mateo Chero			2022-01-30T11:40:19.332Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1932935043	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:DM033	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		PE	Ayabaca	Piura	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-4.955208	-79.484676							2014-01-01T00:00:00			2014	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Carmen Denisse Mateo Chero			2022-01-30T11:40:19.328Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1932935042	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:DM015	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		PE	Ayabaca	Piura	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-4.957556	-79.463535							2014-01-01T00:00:00			2014	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Carmen Denisse Mateo Chero			2022-01-30T11:40:19.328Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1932935041	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:DM030	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		PE	Ayabaca	Piura	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-4.955628	-79.482376							2014-01-01T00:00:00			2014	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Carmen Denisse Mateo Chero			2022-01-30T11:40:19.330Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1932935040	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:SNTN011	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cajamarca	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-5.205333	-79.184601											2433401	2433401	OCCURRENCE	WWF-SERNANP						CC_BY_NC_4_0		WWF-SERNANP			2022-01-30T11:40:19.329Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935039	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:DM013	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		PE	Ayabaca	Piura	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-4.956151	-79.481996							2014-01-01T00:00:00			2014	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Carmen Denisse Mateo Chero			2022-01-30T11:40:19.326Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1932935038	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:SNTN016	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cajamarca	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-5.225435	-79.293196											2433401	2433401	OCCURRENCE	WWF-SERNANP						CC_BY_NC_4_0		WWF-SERNANP			2022-01-30T11:40:19.327Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935037	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:ME001	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	Luya	Amazonas	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-6.33	-78.02							2008-01-01T00:00:00			2008	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Marco Enciso			2022-01-30T11:40:19.326Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935036	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JB007	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Apurimac	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-14.54911	-73.09545							2009-01-01T00:00:00			2009	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Jan Baiker			2022-01-30T11:40:19.324Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935035	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:DM028	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		PE	Ayabaca	Piura	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-4.953216	-79.471732							2014-01-01T00:00:00			2014	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Carmen Denisse Mateo Chero			2022-01-30T11:40:19.323Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1932935034	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:JB006	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	Pacobamba	Apurimac	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.54454	-73.10516							2008-01-01T00:00:00			2008	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Jan Baiker			2022-01-30T11:40:19.325Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935033	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:DM025	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		PE	Ayabaca	Piura	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-4.957975	-79.821917							2014-01-01T00:00:00			2014	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Carmen Denisse Mateo Chero			2022-01-30T11:40:19.324Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1932935032	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:EIA004	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	Estudio de Impacto Ambiental y Social de la Prospecci√≥n S√≠smica 2D en el Lote 79	Cusco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-12.716065	-71.148518							2008-01-01T00:00:00			2008	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		EIS_oil			2022-01-30T11:40:19.321Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935031	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:CC001	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	Ayabaca	Piura	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-4.719583	-79.44778							2002-01-01T00:00:00			2002	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Claudia Lucia Chung Nakandakari			2022-01-30T11:40:19.320Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935030	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:DM026	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		PE	Ayabaca	Piura	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-4.964578	-79.461481							2014-01-01T00:00:00			2014	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Carmen Denisse Mateo Chero			2022-01-30T11:40:19.322Z		COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84
1932935029	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:ZSSD63001	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.3448	-70.8											2433401	2433401	OCCURRENCE	San Diego Zoo 						CC_BY_NC_4_0		Russ Van Horn			2022-01-30T11:40:19.318Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935028	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:CB007	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	cerros del Sira	Huanuco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-9.3253	-74.7811											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Chris Beirne			2022-01-30T11:40:19.318Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935027	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:MF002	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		PE	Rio Yunguyo	Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-12.812318	-71.307715							2002-01-01T00:00:00			2002	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Mirko Fernandez & Chris Kirkby			2022-01-30T11:40:19.319Z		GEODETIC_DATUM_ASSUMED_WGS84
1932935026	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:AQ001	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	Lonya	Amazonas	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-6.081	-78.3229							2008-01-01T00:00:00			2008	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Alessandra Quinones			2022-01-30T11:40:19.319Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935025	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:ZSSD66002	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.3415	-70.8											2433401	2433401	OCCURRENCE	San Diego Zoo 						CC_BY_NC_4_0		Russ Van Horn			2022-01-30T11:40:19.284Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935024	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:ZSSD58001	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.4946	-70.89											2433401	2433401	OCCURRENCE	San Diego Zoo 						CC_BY_NC_4_0		Russ Van Horn			2022-01-30T11:40:19.283Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935023	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:CB008	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	cerros del Sira	Huanuco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-9.3253	-74.7811											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Chris Beirne			2022-01-30T11:40:19.285Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935022	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:ZSSD65001	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.3316	-70.801											2433401	2433401	OCCURRENCE	San Diego Zoo 						CC_BY_NC_4_0		Russ Van Horn			2022-01-30T11:40:19.284Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935021	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:ZSSD32001	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.4914	-70.877											2433401	2433401	OCCURRENCE	San Diego Zoo 						CC_BY_NC_4_0		Russ Van Horn			2022-01-30T11:40:19.281Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935020	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:ZSSD29001	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.3197	-71.201											2433401	2433401	OCCURRENCE	San Diego Zoo 						CC_BY_NC_4_0		Russ Van Horn			2022-01-30T11:40:19.281Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935019	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:ZSSD61001	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.3294	-70.802											2433401	2433401	OCCURRENCE	San Diego Zoo 						CC_BY_NC_4_0		Russ Van Horn			2022-01-30T11:40:19.280Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935018	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:RR002	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornatus		PE	Chazuta	San Martin	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-6.634872	-75.949623											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Roxana Rojas			2022-01-30T11:40:19.278Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID
1932935017	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:CB009	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	cerros del Sira	Huanuco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-9.3298	-74.7793											2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Chris Beirne			2022-01-30T11:40:19.277Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935016	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:ZSSD59002	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.3266	-70.804											2433401	2433401	OCCURRENCE	San Diego Zoo 						CC_BY_NC_4_0		Russ Van Horn			2022-01-30T11:40:19.280Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935015	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:ZSSD44001	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.3429	-71.196											2433401	2433401	OCCURRENCE	San Diego Zoo 						CC_BY_NC_4_0		Russ Van Horn			2022-01-30T11:40:19.279Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935014	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:AA009	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	Yanachaga Chemillen National Park	Pasco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-10.342222	-75.6325							2011-01-01T00:00:00			2011	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Angela Arapa			2022-01-30T11:40:19.273Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935013	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:ZSSD48001	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.3246	-70.807											2433401	2433401	OCCURRENCE	San Diego Zoo 						CC_BY_NC_4_0		Russ Van Horn			2022-01-30T11:40:19.271Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935012	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:ZSSD35001	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.3284	-71.199											2433401	2433401	OCCURRENCE	San Diego Zoo 						CC_BY_NC_4_0		Russ Van Horn			2022-01-30T11:40:19.276Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935011	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:BR001	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE	Camisea	Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-11.9378	-72.5739							2006-01-01T00:00:00			2006	2433401	2433401	OCCURRENCE							CC_BY_NC_4_0		Blanca Rengifo			2022-01-30T11:40:19.275Z		GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_FUZZY
1932935010	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:ZSSD40001	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.3365	-71.199											2433401	2433401	OCCURRENCE	San Diego Zoo 						CC_BY_NC_4_0		Russ Van Horn			2022-01-30T11:40:19.269Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
1932935009	375eb3fe-af43-4d37-815a-d8bd891e8ca5	TO:PE:ZSSD15001	Animalia	Chordata	Mammalia	Carnivora	Ursidae	Tremarctos	Tremarctos ornatus		SPECIES	Tremarctos ornatus (F.G.Cuvier, 1825)	Tremarctos ornartus		PE		Cuzco	PRESENT		1e36575b-aaaf-4171-b226-846f766a516d	-13.3498	-70.806											2433401	2433401	OCCURRENCE	San Diego Zoo 						CC_BY_NC_4_0		Russ Van Horn			2022-01-30T11:40:19.267Z		GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;TAXON_MATCH_FUZZY
